experiment_id,variant_id,question,track,source,case,case_label,solver_status,termination_condition,case_outcome,best_incumbent,best_bound,gap,elapsed_seconds,lp_relaxation_objective,timeline_mode,reconf_hours,delay_windows,fixed_total_mwh,mobile_total_mwh,c_reconf_yuan_per_mwh,C_total,C_grid,C_unserved,C_reconf,C_storage,C_total_with_storage,total_unmet_load,total_grid_purchase,total_charging_energy,total_discharging_energy,total_reconfiguration_volume,average_active_mobile_capacity_utilisation,SC_1,HT,R_delay,V_reconf_norm,B_reuse,L_friction,V_mob_net,note,concentration_map,turnover_map
E7,conc0.65_res4,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2162.8898726315792,2162.889872631579,0.0,3.234000000054948,2162.8898726315792,synthetic_hourly,24,1,1.8,1.2,0.5,2162.889872631579,924.7730726315789,1234.5168,0.0,3.5999999999999996,2162.889872631579,102.8764,874.5669684210526,18.947368421052634,18.240000000000002,1.8735013540549517e-16,0.43738607912821864,0.22648382360333255,0.14285714285714285,3.053571428182079,2.2303587545618043e-17,,,,,0.65,4
E7,conc0.65_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2418.7656500000003,2418.7656499999944,0.0,1.702999999979511,2418.7656500000003,synthetic_hourly,24,1,0.0,0.0,0.0,2418.7656500000003,914.96165,1503.804,0.0,0.0,2418.7656500000003,125.31700000000001,856.081,0.0,0.0,0.0,0.0,0.22426287331291794,0.2857142857142857,0.0,0.0,,,,,0.65,3
E7,conc0.65_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2179.8742131578947,2179.8742131578947,0.0,2.077999999979511,2179.8742131578947,synthetic_hourly,24,1,3.6,0.0,0.0,2179.8742131578947,926.4142131578947,1249.8600000000001,0.0,3.6,2179.8742131578947,104.155,878.0918421052631,22.73684210526316,21.888,0.0,0.0,0.22516551665152243,0.2857142857142857,0.0,0.0,,,,,0.65,3
E7,conc0.65_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2255.598492105263,2255.598492105263,0.0,2.219000000040978,2255.598492105263,synthetic_hourly,24,1,0.0,2.4,0.5,2255.598492105263,923.2984921052631,1328.7000000000003,0.0,3.5999999999999996,2255.598492105263,110.72500000000001,871.2388947368421,15.157894736842104,14.591999999999999,1.0547118733938987e-15,0.3870120214264262,0.22474835899159665,0.2857142857142857,2.999999999625,6.27804686506618e-17,,,,,0.65,3
E7,conc0.65_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2215.176922631579,2215.176922631579,0.0,2.48499999998603,2215.176922631579,synthetic_hourly,24,1,1.8,1.2,0.5,2215.176922631579,925.2081226315789,1286.3688000000002,0.0,3.5999999999999996,2215.176922631579,107.1974,874.9079684210526,18.947368421052634,18.240000000000002,1.3322676295501878e-15,0.4342942879641239,0.22524259584317244,0.2857142857142857,3.053571428182079,1.5860328921328386e-16,,,,,0.65,3
E7,conc0.65_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2446.1973000000003,2446.1972999999957,0.0,1.75,2446.1973000000003,synthetic_hourly,24,1,0.0,0.0,0.0,2446.1973000000003,915.1173,1531.0800000000002,0.0,0.0,2446.1973000000003,127.59000000000002,856.202,0.0,0.0,0.0,0.0,0.22382384054136814,0.42857142857142855,0.0,0.0,,,,,0.65,2
E7,conc0.65_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2204.7527631578946,2204.7527631578946,0.0,2.35999999998603,2204.7527631578946,synthetic_hourly,24,1,3.6,0.0,0.0,2204.7527631578946,926.9207631578947,1274.2320000000002,0.0,3.6,2204.7527631578946,106.186,878.4548421052631,22.73684210526316,21.888,0.0,0.0,0.22476104647176687,0.42857142857142855,0.0,0.0,,,,,0.65,2
E7,conc0.65_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2283.030142105263,2283.030142105263,0.0,2.375,2283.030142105263,synthetic_hourly,24,1,0.0,2.4,0.5,2283.030142105263,923.4541421052631,1355.976,0.0,3.5999999999999996,2283.030142105263,112.99800000000002,871.3598947368421,15.157894736842104,14.592,3.164135620181696e-15,0.3926345286221377,0.22442864890155992,0.42857142857142855,2.999999999625,1.883414059519854e-16,,,,,0.65,2
E7,conc0.65_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2242.608572631579,2242.608572631579,0.0,2.531000000075437,2242.608572631579,synthetic_hourly,24,1,1.8,1.2,0.5,2242.608572631579,925.363772631579,1313.6448000000003,0.0,3.5999999999999996,2242.608572631579,109.47040000000001,875.0289684210526,18.947368421052634,18.24,7.258083023486961e-15,0.43864807771191194,0.22465298559250194,0.42857142857142855,3.053571428182079,8.640575026932027e-16,,,,,0.65,2
E7,conc0.65_res1,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2446.1973000000003,2446.1973,0.0,1.6410000000614673,2446.1973000000003,synthetic_hourly,24,1,0.0,0.0,0.0,2446.1973000000003,915.1173,1531.0800000000002,0.0,0.0,2446.1973000000003,127.59000000000002,856.202,0.0,0.0,0.0,0.0,0.22382384054136814,1.0,0.0,0.0,,,,,0.65,1
E7,conc0.65_res1,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2204.7527631578946,2204.7527631578946,0.0,2.0929999999934807,2204.7527631578946,synthetic_hourly,24,1,3.6,0.0,0.0,2204.7527631578946,926.9207631578947,1274.2320000000002,0.0,3.6,2204.7527631578946,106.186,878.4548421052631,22.73684210526316,21.888,0.0,0.0,0.22512028447459603,1.0,0.0,0.0,,,,,0.65,1
E7,conc0.65_res1,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2283.030142105263,2283.030142105263,0.0,2.312000000034459,2283.030142105263,synthetic_hourly,24,1,0.0,2.4,0.5,2283.030142105263,923.4541421052631,1355.976,0.0,3.5999999999999996,2283.030142105263,112.99800000000002,871.3598947368421,15.157894736842106,14.592,3.0531133177191805e-15,0.38330761433122224,0.22435263983195414,1.0,2.999999999625,1.817329355677052e-16,,,,,0.65,1
E7,conc0.65_res1,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2242.608572631579,2242.608572631579,0.0,2.4540000000270084,2242.608572631579,synthetic_hourly,24,1,1.8,1.2,0.5,2242.608572631579,925.363772631579,1313.6448,0.0,3.5999999999999996,2242.608572631579,109.47040000000001,875.0289684210526,18.947368421052634,18.240000000000002,1.3877787807814457e-16,0.42516943073645874,0.2246117698182748,1.0,3.053571428182079,1.652117595971707e-17,,,,,0.65,1
E7,conc0.80_res5,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2314.8485250000003,2314.848525000008,0.0,1.625,2314.8485250000003,synthetic_hourly,24,1,0.0,0.0,0.0,2314.8485250000003,912.738525,1402.1100000000001,0.0,0.0,2314.8485250000003,116.84250000000002,854.4214999999999,0.0,0.0,0.0,0.0,0.23307564757109844,0.14285714285714285,0.0,0.0,,,,,0.8,5
E7,conc0.80_res5,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2096.6192631578947,2096.6192631578947,0.0,2.155999999959022,2096.6192631578947,synthetic_hourly,24,1,3.6,0.0,0.0,2096.6192631578947,921.3512631578948,1171.6680000000001,0.0,3.6,2096.6192631578947,97.63900000000001,874.4738421052631,22.73684210526316,21.888000000000005,0.0,0.0,0.23361892413072316,0.14285714285714285,0.0,0.0,,,,,0.8,5
E7,conc0.80_res5,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2153.8398971052634,2153.839897105263,0.0,3.609000000054948,2153.8398971052634,synthetic_hourly,24,1,0.0,2.4,0.5,2153.8398971052634,920.7786971052632,1229.4612000000002,0.0,3.5999999999999996,2153.8398971052634,102.45510000000002,869.3747947368421,15.157894736842104,14.592,5.079270337660091e-15,0.3964961198050834,0.23475823962418965,0.14285714285714285,2.999999999625,3.0233752008081865e-16,,,,,0.8,5
E7,conc0.80_res5,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2114.861567631579,2114.861567631579,0.0,4.297000000020489,2114.861567631579,synthetic_hourly,24,1,1.8,1.2,0.5,2114.861567631579,922.4899676315789,1188.7716,0.0,3.5999999999999996,2114.861567631579,99.0643,872.9070684210526,18.947368421052634,18.240000000000002,5.551115123125783e-17,0.4235430144352963,0.23510541117755887,0.14285714285714285,3.1607142852962373,6.608470383886828e-18,,,,,0.8,5
E7,conc0.80_res4,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2329.4199000000003,2329.4199000000067,0.0,1.797000000020489,2329.4199000000003,synthetic_hourly,24,1,0.0,0.0,0.0,2329.4199,912.9639,1416.4560000000001,0.0,0.0,2329.4199,118.03800000000001,854.5939999999999,0.0,0.0,0.0,0.0,0.23278287791436214,0.14285714285714285,0.0,0.0,,,,,0.8,4
E7,conc0.80_res4,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2106.226863157895,2106.2268631578945,0.0,2.280999999959022,2106.226863157895,synthetic_hourly,24,1,3.6,0.0,0.0,2106.226863157895,922.2588631578948,1180.3680000000002,0.0,3.6,2106.226863157895,98.364,875.1168421052631,22.73684210526316,21.888000000000005,0.0,0.0,0.23356965945626218,0.14285714285714285,0.0,0.0,,,,,0.8,4
E7,conc0.80_res4,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2168.4112721052634,2168.4112721052634,0.0,3.515999999945052,2168.4112721052634,synthetic_hourly,24,1,0.0,2.4,0.5,2168.4112721052634,921.0040721052632,1243.8072000000002,0.0,3.5999999999999996,2168.4112721052634,103.65060000000001,869.5472947368421,15.1578947368421,14.591999999999999,1.1657341758564144e-15,0.3906617160364786,0.2347062856120173,0.14285714285714285,3.2142857138533163,6.938893903494198e-17,,,,,0.8,4
E7,conc0.80_res4,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2128.995117631579,2128.995117631579,0.0,3.922000000020489,2128.995117631579,synthetic_hourly,24,1,1.8,1.2,0.5,2128.995117631579,922.775517631579,1202.6196,0.0,3.5999999999999996,2128.995117631579,100.21830000000001,873.1210684210527,18.947368421052634,18.240000000000002,2.7755575615628914e-17,0.43002400287642306,0.2346798016813863,0.14285714285714285,3.1607142852962373,3.304235191943414e-18,,,,,0.8,4
E7,conc0.80_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2356.897825,2356.8978250000027,0.0,1.937999999965541,2356.897825,synthetic_hourly,24,1,0.0,0.0,0.0,2356.897825,913.507825,1443.39,0.0,0.0,2356.897825,120.28250000000001,855.0135,0.0,0.0,0.0,0.0,0.2321996841834366,0.2857142857142857,0.0,0.0,,,,,0.8,3
E7,conc0.80_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2127.865363157895,2127.8653631578945,0.0,2.077999999979511,2127.865363157895,synthetic_hourly,24,1,3.6,0.0,0.0,2127.865363157895,923.6053631578948,1200.66,0.0,3.6,2127.865363157895,100.055,876.0898421052632,22.73684210526316,21.888000000000005,0.0,0.0,0.23342490231440582,0.2857142857142857,0.0,0.0,,,,,0.8,3
E7,conc0.80_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2195.889197105263,2195.889197105263,0.0,3.797000000020489,2195.889197105263,synthetic_hourly,24,1,0.0,2.4,0.5,2195.889197105263,921.5479971052631,1270.7412000000002,0.0,3.5999999999999996,2195.889197105263,105.89510000000001,869.9667947368421,15.157894736842106,14.592,6.661338147750939e-16,0.39196127729721225,0.233304962185376,0.2857142857142857,2.999999999625,3.965082230568113e-17,,,,,0.8,3
E7,conc0.80_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2156.035217631579,2156.035217631579,0.0,4.094000000040978,2156.035217631579,synthetic_hourly,24,1,1.8,1.2,0.5,2156.035217631579,923.379617631579,1229.0556000000001,0.0,3.5999999999999996,2156.035217631579,102.4213,873.5820684210526,18.947368421052634,18.240000000000002,3.608224830031759e-16,0.4386033614290174,0.23376902803676478,0.2857142857142857,2.999999999625,4.2955057495264384e-17,,,,,0.8,3
E7,conc0.80_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2371.4692,2371.469200000001,0.0,1.7809999999590218,2371.4692,synthetic_hourly,24,1,0.0,0.0,0.0,2371.4692,913.7332,1457.736,0.0,0.0,2371.4692,121.47800000000001,855.1859999999999,0.0,0.0,0.0,0.0,0.2319069145267003,0.42857142857142855,0.0,0.0,,,,,0.8,2
E7,conc0.80_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2137.472963157895,2137.472963157895,0.0,2.156000000075437,2137.472963157895,synthetic_hourly,24,1,3.6,0.0,0.0,2137.472963157895,924.5129631578948,1209.3600000000001,0.0,3.6,2137.472963157895,100.78,876.7328421052631,22.73684210526316,21.888000000000005,0.0,0.0,0.23360591161451444,0.42857142857142855,0.0,0.0,,,,,0.8,2
E7,conc0.80_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2210.460572105263,2210.460572105263,0.0,3.5,2210.460572105263,synthetic_hourly,24,1,0.0,2.4,0.5,2210.460572105263,921.7733721052631,1285.0872000000002,0.0,3.5999999999999996,2210.460572105263,107.09060000000001,870.1392947368421,15.157894736842104,14.592,5.551115123125783e-16,0.3968079912500526,0.23283270026914685,0.42857142857142855,2.999999999625,3.3042351921400945e-17,,,,,0.8,2
E7,conc0.80_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2170.168767631579,2170.1687676315787,0.0,3.687000000034459,2170.168767631579,synthetic_hourly,24,1,1.8,1.2,0.5,2170.168767631579,923.6651676315789,1242.9036,0.0,3.5999999999999996,2170.168767631579,103.5753,873.7960684210526,18.947368421052634,18.240000000000002,1.1102230246251565e-16,0.45786806126446017,0.23309279182131673,0.42857142857142855,3.053571428182079,1.3216940767773656e-17,,,,,0.8,2
E7,conc0.80_res1,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2371.4692,2371.4691999999995,0.0,1.7349999999860302,2371.4692,synthetic_hourly,24,1,0.0,0.0,0.0,2371.4692,913.7332,1457.736,0.0,0.0,2371.4692,121.47800000000001,855.1859999999999,0.0,0.0,0.0,0.0,0.2319069145267003,1.0,0.0,0.0,,,,,0.8,1
E7,conc0.80_res1,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2137.472963157895,2137.472963157895,0.0,2.265999999945052,2137.472963157895,synthetic_hourly,24,1,3.6,0.0,0.0,2137.472963157895,924.5129631578948,1209.3600000000001,0.0,3.6,2137.472963157895,100.78,876.7328421052631,22.73684210526316,21.888000000000005,0.0,0.0,0.23352273685493224,1.0,0.0,0.0,,,,,0.8,1
E7,conc0.80_res1,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2210.460572105263,2210.460572105263,0.0,3.297000000020489,2210.460572105263,synthetic_hourly,24,1,0.0,2.4,0.5,2210.460572105263,921.7733721052631,1285.0872000000002,0.0,3.5999999999999996,2210.460572105263,107.09060000000001,870.1392947368421,15.157894736842104,14.592,4.996003610813204e-16,0.4021449167343247,0.23282003013896668,1.0,2.999999999625,2.9738116729260854e-17,,,,,0.8,1
E7,conc0.80_res1,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2170.168767631579,2170.1687676315787,0.0,3.797000000020489,2170.168767631579,synthetic_hourly,24,1,1.8,1.2,0.5,2170.168767631579,923.6651676315789,1242.9036,0.0,3.5999999999999996,2170.168767631579,103.5753,873.7960684210526,18.947368421052634,18.240000000000002,2.7755575615628914e-16,0.44389688413550027,0.23302058758329472,1.0,3.053571428182079,3.304235191943414e-17,,,,,0.8,1
E7,conc0.95_res5,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2311.178625,2311.178625000023,0.0,1.875,2311.178625,synthetic_hourly,24,1,0.0,0.0,0.0,2311.1786250000005,908.660625,1402.5180000000003,0.0,0.0,2311.1786250000005,116.87650000000002,851.3095,0.0,0.0,0.0,0.0,0.24078613499758944,0.14285714285714285,0.0,0.0,,,,,0.95,5
E7,conc0.95_res5,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2172.928913157895,2172.928913157895,0.0,2.625,2172.928913157895,synthetic_hourly,24,1,3.6,0.0,0.0,2172.928913157895,906.2809131578947,1263.048,0.0,3.6,2172.928913157895,105.254,863.7808421052631,22.73684210526316,21.888,0.0,0.0,0.2417094574884083,0.14285714285714285,0.0,0.0,,,,,0.95,5
E7,conc0.95_res5,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2153.7541831578947,2153.7541831578947,0.0,3.312999999965541,2153.7541831578947,synthetic_hourly,24,1,0.0,2.4,0.5,2153.7541831578947,916.2914621052631,1233.2568,0.605921052631575,3.5999999999999996,2153.7541831578947,102.77140000000003,865.980494736842,15.157894736842104,14.592,1.211842105263151,0.4034891835700308,0.24377254833457995,0.14285714285714285,3.1071428567391584,0.07213345864232247,,,,,0.95,5
E7,conc0.95_res5,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2134.724197105263,2134.724197105263,0.0,2.7820000000065193,2134.724197105263,synthetic_hourly,24,1,1.8,1.2,0.5,2134.724197105263,915.284707631579,1215.0612,0.7782894736842079,3.5999999999999996,2134.724197105263,101.25510000000001,867.6382684210527,18.947368421052634,18.240000000000002,1.556578947368416,0.4403944855609542,0.2444436255759229,0.14285714285714285,3.2678571424103953,0.18530701752179868,,,,,0.95,5
E7,conc0.95_res4,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2313.8321,2313.8321000000215,0.0,1.8429999999934807,2313.8321,synthetic_hourly,24,1,0.0,0.0,0.0,2313.8321,908.8480999999999,1404.9840000000002,0.0,0.0,2313.8321,117.08200000000002,851.446,0.0,0.0,0.0,0.0,0.2407003681836635,0.14285714285714285,0.0,0.0,,,,,0.95,4
E7,conc0.95_res4,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2170.987863157895,2170.987863157895,0.0,2.172000000020489,2170.987863157895,synthetic_hourly,24,1,3.6,0.0,0.0,2170.9878631578945,907.0998631578948,1260.288,0.0,3.6,2170.9878631578945,105.024,864.3528421052631,22.73684210526316,21.888,0.0,0.0,0.24189332456818957,0.14285714285714285,0.0,0.0,,,,,0.95,4
E7,conc0.95_res4,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2156.4076581578947,2156.4076581578947,0.0,3.25,2156.4076581578947,synthetic_hourly,24,1,0.0,2.4,0.5,2156.4076581578947,916.4789371052632,1235.7228000000002,0.605921052631574,3.5999999999999996,2156.4076581578947,102.97690000000003,866.1169947368421,15.157894736842104,14.592,1.2118421052631507,0.4040024585380486,0.2436866288882805,0.14285714285714285,3.1071428567391584,0.07213345864232246,,,,,0.95,4
E7,conc0.95_res4,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2135.2096471052632,2135.2096471052632,0.0,3.25,2135.2096471052632,synthetic_hourly,24,1,1.8,1.2,0.5,2135.2096471052632,915.770157631579,1215.0612,0.7782894736842081,3.5999999999999996,2135.2096471052632,101.25510000000001,867.9802684210526,18.947368421052634,18.240000000000002,1.5565789473684162,0.4505207019808663,0.24440620008741126,0.14285714285714285,3.2142857138533163,0.1853070175217987,,,,,0.95,4
E7,conc0.95_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2318.8444750000003,2318.8444750000203,0.0,2.062000000034459,2318.8444750000003,synthetic_hourly,24,1,0.0,0.0,0.0,2318.844475,909.234475,1409.6100000000001,0.0,0.0,2318.844475,117.46750000000003,851.7265,0.0,0.0,0.0,0.0,0.2405328137781021,0.2857142857142857,0.0,0.0,,,,,0.95,3
E7,conc0.95_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2161.5309131578947,2161.5309131578942,0.0,2.234000000054948,2161.5309131578947,synthetic_hourly,24,1,3.6,0.0,0.0,2161.5309131578947,909.4749131578948,1248.456,0.0,3.6,2161.5309131578947,104.03800000000001,866.0048421052632,22.73684210526316,21.888,0.0,0.0,0.24218052303570636,0.2857142857142857,0.0,0.0,,,,,0.95,3
E7,conc0.95_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2161.9075331578947,2161.9075331578947,0.0,3.093999999924563,2161.9075331578947,synthetic_hourly,24,1,0.0,2.4,0.5,2161.9075331578947,916.8653121052631,1240.3488000000002,1.0934210526315726,3.5999999999999996,2161.9075331578947,103.36240000000002,866.3974947368421,15.157894736842106,14.592000000000002,2.18684210526315,0.40358655998633197,0.24298180339852768,0.2857142857142857,2.999999999625,0.1301691729245822,,,,,0.95,3
E7,conc0.95_res3,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,hybrid,Case C: Hybrid,ok,optimal,optimal,2136.4628102631577,2136.4628102631577,0.0,3.405999999959022,2136.4628102631577,synthetic_hourly,24,1,1.8,1.2,0.5,2136.4628102631577,916.8010576315789,1214.3532,1.7085526315789428,3.5999999999999996,2136.4628102631577,101.19610000000002,868.7052684210527,18.947368421052634,18.240000000000002,3.417105263157886,0.45013693576193525,0.24426444232882102,0.2857142857142857,3.1607142852962373,0.4067982455656057,,,,,0.95,3
E7,conc0.95_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,no_storage,Case 0: No Storage,ok,optimal,optimal,2321.49795,2321.497950000014,0.0,1.7820000000065193,2321.49795,synthetic_hourly,24,1,0.0,0.0,0.0,2321.49795,909.4219499999999,1412.0760000000002,0.0,0.0,2321.49795,117.67300000000003,851.8629999999999,0.0,0.0,0.0,0.0,0.24044704696417613,0.42857142857142855,0.0,0.0,,,,,0.95,2
E7,conc0.95_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2159.589863157895,2159.589863157895,0.0,2.125,2159.589863157895,synthetic_hourly,24,1,3.6,0.0,0.0,2159.5898631578943,910.2938631578947,1245.696,0.0,3.6,2159.5898631578943,103.808,866.5768421052632,22.73684210526316,21.888000000000005,0.0,0.0,0.24263683170427372,0.42857142857142855,0.0,0.0,,,,,0.95,2
E7,conc0.95_res2,"Under a shared storage budget, when does mobile storage become preferable across spatial concentration and hotspot movement?",synthetic,synthetic_concentration_turnover_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2165.048508157895,2165.048508157895,0.0,3.062000000034459,2165.048508157895,synthetic_hourly,24,1,0.0,2.4,0.5,2165.048508157895,917.0527871052632,1242.8148,1.580921052631568,3.5999999999999996,2165.048508157895,103.56790000000002,866.533994736842,15.157894736842106,14.592000000000002,3.161842105263138,0.40521719949199353,0.24286090805347155,0.42857142857142855,2.999999999625,0.18820488720684123,,,,,0.95,2
