experiment_id,variant_id,question,track,source,case,case_label,solver_status,termination_condition,case_outcome,best_incumbent,best_bound,gap,elapsed_seconds,lp_relaxation_objective,timeline_mode,reconf_hours,delay_windows,fixed_total_mwh,mobile_total_mwh,c_reconf_yuan_per_mwh,C_total,C_grid,C_unserved,C_reconf,C_storage,C_total_with_storage,total_unmet_load,total_grid_purchase,total_charging_energy,total_discharging_energy,total_reconfiguration_volume,average_active_mobile_capacity_utilisation,SC_1,HT,R_delay,V_reconf_norm,B_reuse,L_friction,V_mob_net,note,concentration,residence_windows,reconf_hours_scan,delay_windows_scan,delay_hours,concentration_level,turnover_level,delay_windows_map,reconf_hours_map,concentration_map,turnover_map,robustness_case
E4,conc_0.50,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2283.8347631578954,2283.8347631578954,0.0,1.75,2283.8347631578954,synthetic_hourly,24,1,3.6,0.0,0.0,2283.8347631578954,927.7627631578947,1352.4720000000007,0.0,3.6,2283.8347631578954,112.70600000000005,879.0628421052631,22.73684210526316,21.888000000000005,0.0,0.0,0.21657609100767097,1.0,0.0,0.0,,,,,0.5,,,,,0.5,,,,,,
E4,conc_0.50,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2364.9184421052637,2364.9184421052637,0.0,1.8910000000614673,2364.9184421052637,synthetic_hourly,24,1,0.0,2.4,0.5,2364.9184421052637,923.9104421052631,1437.4080000000006,0.0,3.5999999999999996,2364.9184421052637,119.78400000000005,871.7018947368421,15.157894736842106,14.592000000000002,1.7208456881689926e-15,0.3791941588990309,0.21605985914214615,1.0,2.999999999625,1.0243129095634294e-16,,,,,0.5,,,,,0.5,,,,,,
E4,conc_0.50,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,hybrid,Case C: Hybrid,ok,optimal,optimal,2323.2266526315793,2323.2266526315793,0.0,2.25,2323.2266526315793,synthetic_hourly,24,1,1.8,1.2,0.5,2323.2266526315793,925.9946526315789,1393.6320000000005,0.0,3.5999999999999996,2323.2266526315793,116.13600000000004,875.4913684210526,18.947368421052634,18.240000000000002,1.249000902703301e-16,0.4112472987463876,0.2163631639712071,1.0,3.053571428182079,1.4869058363745362e-17,,,,,0.5,,,,,0.5,,,,,,
E4,conc_0.65,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,no_storage,Case 0: No Storage,ok,optimal,optimal,2446.1973000000003,2446.1973,0.0,1.484000000054948,2446.1973000000003,synthetic_hourly,24,1,0.0,0.0,0.0,2446.1973000000003,915.1173,1531.0800000000002,0.0,0.0,2446.1973000000003,127.59000000000002,856.202,0.0,0.0,0.0,0.0,0.22382384054136814,1.0,0.0,0.0,,,,,0.65,,,,,0.65,,,,,,
E4,conc_0.65,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2204.7527631578946,2204.7527631578946,0.0,1.8290000000270084,2204.7527631578946,synthetic_hourly,24,1,3.6,0.0,0.0,2204.7527631578946,926.9207631578947,1274.2320000000002,0.0,3.6,2204.7527631578946,106.186,878.4548421052631,22.73684210526316,21.888,0.0,0.0,0.22512028447459603,1.0,0.0,0.0,,,,,0.65,,,,,0.65,,,,,,
E4,conc_0.65,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2283.030142105263,2283.030142105263,0.0,1.9849999999860302,2283.030142105263,synthetic_hourly,24,1,0.0,2.4,0.5,2283.030142105263,923.4541421052631,1355.976,0.0,3.5999999999999996,2283.030142105263,112.99800000000002,871.3598947368421,15.157894736842106,14.592,3.0531133177191805e-15,0.38330761433122224,0.22435263983195414,1.0,2.999999999625,1.817329355677052e-16,,,,,0.65,,,,,0.65,,,,,,
E4,conc_0.65,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,hybrid,Case C: Hybrid,ok,optimal,optimal,2242.608572631579,2242.608572631579,0.0,2.0619999999180436,2242.608572631579,synthetic_hourly,24,1,1.8,1.2,0.5,2242.608572631579,925.363772631579,1313.6448,0.0,3.5999999999999996,2242.608572631579,109.47040000000001,875.0289684210526,18.947368421052634,18.240000000000002,1.3877787807814457e-16,0.42516943073645874,0.2246117698182748,1.0,3.053571428182079,1.652117595971707e-17,,,,,0.65,,,,,0.65,,,,,,
E4,conc_0.80,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,no_storage,Case 0: No Storage,ok,optimal,optimal,2371.4692,2371.4691999999995,0.0,1.562000000034459,2371.4692,synthetic_hourly,24,1,0.0,0.0,0.0,2371.4692,913.7332,1457.736,0.0,0.0,2371.4692,121.47800000000001,855.1859999999999,0.0,0.0,0.0,0.0,0.2319069145267003,1.0,0.0,0.0,,,,,0.8,,,,,0.8,,,,,,
E4,conc_0.80,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2137.472963157895,2137.472963157895,0.0,1.8280000000959262,2137.472963157895,synthetic_hourly,24,1,3.6,0.0,0.0,2137.472963157895,924.5129631578948,1209.3600000000001,0.0,3.6,2137.472963157895,100.78,876.7328421052631,22.73684210526316,21.888000000000005,0.0,0.0,0.23352273685493224,1.0,0.0,0.0,,,,,0.8,,,,,0.8,,,,,,
E4,conc_0.80,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2210.460572105263,2210.460572105263,0.0,2.625,2210.460572105263,synthetic_hourly,24,1,0.0,2.4,0.5,2210.460572105263,921.7733721052631,1285.0872000000002,0.0,3.5999999999999996,2210.460572105263,107.09060000000001,870.1392947368421,15.157894736842104,14.592,4.996003610813204e-16,0.4021449167343247,0.23282003013896668,1.0,2.999999999625,2.9738116729260854e-17,,,,,0.8,,,,,0.8,,,,,,
E4,conc_0.80,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,hybrid,Case C: Hybrid,ok,optimal,optimal,2170.168767631579,2170.1687676315787,0.0,3.062000000034459,2170.168767631579,synthetic_hourly,24,1,1.8,1.2,0.5,2170.168767631579,923.6651676315789,1242.9036,0.0,3.5999999999999996,2170.168767631579,103.5753,873.7960684210526,18.947368421052634,18.240000000000002,2.7755575615628914e-16,0.44389688413550027,0.23302058758329472,1.0,3.053571428182079,3.304235191943414e-17,,,,,0.8,,,,,0.8,,,,,,
E4,conc_0.95,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,no_storage,Case 0: No Storage,ok,optimal,optimal,2321.49795,2321.4979500000104,0.0,1.4219999999040738,2321.49795,synthetic_hourly,24,1,0.0,0.0,0.0,2321.49795,909.4219499999999,1412.0760000000002,0.0,0.0,2321.49795,117.67300000000003,851.8629999999999,0.0,0.0,0.0,0.0,0.24044704696417613,1.0,0.0,0.0,,,,,0.95,,,,,0.95,,,,,,
E4,conc_0.95,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2159.589863157895,2159.589863157895,0.0,1.75,2159.589863157895,synthetic_hourly,24,1,3.6,0.0,0.0,2159.5898631578943,910.2938631578947,1245.696,0.0,3.6,2159.5898631578943,103.808,866.5768421052632,22.73684210526316,21.888,0.0,0.0,0.242549465030189,1.0,0.0,0.0,,,,,0.95,,,,,0.95,,,,,,
E4,conc_0.95,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2166.6294292105263,2166.6294292105263,0.0,2.547000000020489,2166.6294292105263,synthetic_hourly,24,1,0.0,2.4,0.5,2166.6294292105263,917.0527871052632,1242.8148,3.161842105263134,3.5999999999999996,2166.6294292105263,103.56790000000002,866.533994736842,15.157894736842104,14.592,6.323684210526268,0.39832927288839,0.2428959492620295,1.0,3.053571428182079,0.376409774413682,,,,,0.95,,,,,0.95,,,,,,
E4,conc_0.95,"Under a shared storage budget, does mobile help more when stress is localized or distributed?",synthetic,synthetic_concentration_scan,hybrid,Case C: Hybrid,ok,optimal,optimal,2140.517339210526,2140.517339210526,0.0,3.030999999959022,2140.517339210526,synthetic_hourly,24,1,1.8,1.2,0.5,2140.517339210526,917.286507631579,1214.3532,5.277631578947347,3.5999999999999996,2140.517339210526,101.19610000000002,869.0472684210526,18.947368421052634,18.240000000000002,10.555263157894695,0.4429803945064839,0.2441288980071998,1.0,3.1607142852962373,1.2565789472188233,,,,,0.95,,,,,0.95,,,,,,
E5,turnover_4,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,no_storage,Case 0: No Storage,ok,optimal,optimal,2320.9257000000002,2320.9256999999816,0.0,2.2179999999934807,2320.9257000000002,synthetic_hourly,24,1,0.0,0.0,0.0,2320.9257000000002,911.9576999999999,1408.9680000000003,0.0,0.0,2320.9257000000002,117.41400000000003,853.85,0.0,0.0,0.0,0.0,0.2353677113235752,0.14285714285714285,0.0,0.0,,,,,,4,,,,,4,,,,,
E5,turnover_4,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2110.181663157895,2110.181663157895,0.0,2.0,2110.181663157895,synthetic_hourly,24,1,3.6,0.0,0.0,2110.181663157895,919.5416631578947,1187.0400000000002,0.0,3.6,2110.181663157895,98.92000000000002,873.1928421052631,22.73684210526316,21.888000000000005,0.0,0.0,0.236263272532351,0.14285714285714285,0.0,0.0,,,,,,4,,,,,4,,,,,
E5,turnover_4,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2160.5500721052636,2160.5500721052636,0.0,2.547000000020489,2160.5500721052636,synthetic_hourly,24,1,0.0,2.4,0.5,2160.5500721052636,919.9108721052631,1237.0392000000004,0.0,3.5999999999999996,2160.5500721052636,103.08660000000003,868.743294736842,15.157894736842106,14.592000000000002,1.2212453270876722e-15,0.3950365059232412,0.2370659919805439,0.14285714285714285,3.1071428567391584,7.269317422708208e-17,,,,,,4,,,,,4,,,,,
E5,turnover_4,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,hybrid,Case C: Hybrid,ok,optimal,optimal,2122.541287631579,2122.541287631579,0.0,3.547000000020489,2122.541287631579,synthetic_hourly,24,1,1.8,1.2,0.5,2122.541287631579,921.4888876315789,1197.4524000000004,0.0,3.5999999999999996,2122.541287631579,99.78770000000003,872.1836684210526,18.947368421052634,18.240000000000002,3.3306690738754696e-16,0.44527701822723403,0.23679389234479944,0.14285714285714285,2.999999999625,3.9650822303320966e-17,,,,,,4,,,,,4,,,,,
E5,turnover_3,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,no_storage,Case 0: No Storage,ok,optimal,optimal,2340.3987750000006,2340.3987749999906,0.0,1.6099999999860302,2340.3987750000006,synthetic_hourly,24,1,0.0,0.0,0.0,2340.3987750000006,912.5127749999999,1427.8860000000004,0.0,0.0,2340.3987750000006,118.99050000000004,854.2715,0.0,0.0,0.0,0.0,0.23490895666837588,0.2857142857142857,0.0,0.0,,,,,,3,,,,,3,,,,,
E5,turnover_3,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2120.703063157895,2120.703063157895,0.0,1.937000000034459,2120.703063157895,synthetic_hourly,24,1,3.6,0.0,0.0,2120.703063157895,921.3270631578947,1195.7760000000003,0.0,3.6,2120.703063157895,99.64800000000002,874.4628421052631,22.73684210526316,21.888000000000005,0.0,0.0,0.23624448265743367,0.2857142857142857,0.0,0.0,,,,,,3,,,,,3,,,,,
E5,turnover_3,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2180.0231471052634,2180.0231471052634,0.0,3.359000000054948,2180.0231471052634,synthetic_hourly,24,1,0.0,2.4,0.5,2180.0231471052634,920.4659471052631,1255.9572000000003,0.0,3.5999999999999996,2180.0231471052634,104.66310000000003,869.164794736842,15.157894736842104,14.592,9.992007221626409e-16,0.39403803739406446,0.23637383771050413,0.2857142857142857,3.053571428182079,5.947623345852171e-17,,,,,,3,,,,,3,,,,,
E5,turnover_3,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,hybrid,Case C: Hybrid,ok,optimal,optimal,2141.260037631579,2141.260037631579,0.0,4.030999999959022,2141.260037631579,synthetic_hourly,24,1,1.8,1.2,0.5,2141.260037631579,922.147637631579,1215.5124000000003,0.0,3.5999999999999996,2141.260037631579,101.29270000000004,872.6766684210526,18.947368421052634,18.240000000000002,1.942890293094024e-16,0.4552524214161527,0.23657274699175732,0.2857142857142857,2.999999999625,2.3129646343603898e-17,,,,,,3,,,,,3,,,,,
E5,turnover_2,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,no_storage,Case 0: No Storage,ok,optimal,optimal,2350.8434,2350.8434,0.0,1.7809999999590218,2350.8434,synthetic_hourly,24,1,0.0,0.0,0.0,2350.8434,912.7393999999999,1438.1040000000003,0.0,0.0,2350.8434,119.84200000000004,854.446,0.0,0.0,0.0,0.0,0.23467728374130836,0.42857142857142855,0.0,0.0,,,,,,2,,,,,2,,,,,
E5,turnover_2,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2123.978963157895,2123.978963157895,0.0,2.109000000054948,2123.978963157895,synthetic_hourly,24,1,3.6,0.0,0.0,2123.9789631578947,922.5389631578947,1197.8400000000001,0.0,3.6,2123.9789631578947,99.82000000000002,875.3168421052632,22.73684210526316,21.888000000000005,0.0,0.0,0.23651068200875525,0.42857142857142855,0.0,0.0,,,,,,2,,,,,2,,,,,
E5,turnover_2,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2190.4677721052635,2190.4677721052635,0.0,3.594000000040978,2190.4677721052635,synthetic_hourly,24,1,0.0,2.4,0.5,2190.4677721052635,920.6925721052631,1266.1752000000004,0.0,3.5999999999999996,2190.4677721052635,105.51460000000003,869.339294736842,15.157894736842104,14.592,4.440892098500626e-16,0.38368640350793926,0.23565557632430678,0.42857142857142855,2.999999999625,2.6433881537120757e-17,,,,,,2,,,,,2,,,,,
E5,turnover_2,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,hybrid,Case C: Hybrid,ok,optimal,optimal,2151.3727060526317,2151.3727060526317,0.0,4.907000000006519,2151.3727060526317,synthetic_hourly,24,1,1.8,1.2,0.5,2151.372706052632,922.4779376315789,1224.8724000000004,0.42236842105264805,3.5999999999999996,2151.372706052632,102.07270000000004,872.9226684210525,18.947368421052637,18.24000000000001,0.8447368421053356,0.4219257869590602,0.23615698288803774,0.42857142857142855,2.999999999625,0.10056390976247281,,,,,,2,,,,,2,,,,,
E5,turnover_1,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,no_storage,Case 0: No Storage,ok,optimal,optimal,2350.8434,2350.8434000000007,0.0,1.7190000000409782,2350.8434,synthetic_hourly,24,1,0.0,0.0,0.0,2350.8434,912.7393999999999,1438.1040000000003,0.0,0.0,2350.8434,119.84200000000004,854.446,0.0,0.0,0.0,0.0,0.23467728374130836,1.0,0.0,0.0,,,,,,1,,,,,1,,,,,
E5,turnover_1,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,fixed_only,Case A: Fixed Only,ok,optimal,optimal,2123.978963157895,2123.978963157895,0.0,2.344000000040978,2123.978963157895,synthetic_hourly,24,1,3.6,0.0,0.0,2123.9789631578947,922.5389631578947,1197.8400000000001,0.0,3.6,2123.9789631578947,99.82000000000002,875.3168421052632,22.73684210526316,21.888000000000005,0.0,0.0,0.23642203395921801,1.0,0.0,0.0,,,,,,1,,,,,1,,,,,
E5,turnover_1,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,mobile_only,Case B: Mobile Only,ok,optimal,optimal,2190.4677721052635,2190.4677721052635,0.0,3.547000000020489,2190.4677721052635,synthetic_hourly,24,1,0.0,2.4,0.5,2190.4677721052635,920.6925721052631,1266.1752000000004,0.0,3.5999999999999996,2190.4677721052635,105.51460000000003,869.339294736842,15.157894736842104,14.592,3.3306690738754696e-16,0.39879051021020917,0.23563581562816846,1.0,2.999999999625,1.9825411152840566e-17,,,,,,1,,,,,1,,,,,
E5,turnover_1,"Under a shared storage budget, does mobility win when the dominant stress site changes over time?",synthetic,synthetic_turnover_scan,hybrid,Case C: Hybrid,ok,optimal,optimal,2151.7950744736845,2151.7950744736845,0.0,4.0,2151.7950744736845,synthetic_hourly,24,1,1.8,1.2,0.5,2151.7950744736845,922.4779376315789,1224.8724000000004,0.844736842105257,3.5999999999999996,2151.7950744736845,102.07270000000003,872.9226684210525,18.947368421052634,18.240000000000002,1.6894736842105145,0.44362641629924426,0.23615784612335355,1.0,2.999999999625,0.20112781952492698,,,,,,1,,,,,1,,,,,
E6,d0_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,245.41161250000002,245.41161250000007,0.0,0.3280000000959262,245.41161250000002,synthetic_hourly,3,0,0.0,0.0,0.0,245.41161250000002,81.4436125,163.96800000000002,0.0,0.0,245.41161250000002,13.664,79.724375,0.0,0.0,0.0,0.0,0.23348023228092363,0.6,0.0,0.0,,,,,,,,,,,,0,3,,,
E6,d0_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,222.5652342105263,222.5652342105263,0.0,0.2809999999590218,222.5652342105263,synthetic_hourly,3,0,3.6,0.0,0.0,222.5652342105263,81.51423421052631,137.451,0.0,3.6,222.5652342105263,11.45425,80.71391447368421,1.515789473684211,2.736,0.0,0.0,0.23651347144489054,1.0,0.0,0.0,,,,,,,,,,,,0,3,,,
E6,d0_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,225.70371320415273,225.6911973076772,0.0,0.34399999992456287,225.70371320415273,synthetic_hourly,3,0,0.0,2.4,0.5,225.7037132041527,82.0481769736842,138.80542814229287,1.2501080881756403,3.5999999999999996,225.7037132041527,11.56711901185774,80.78527631578947,1.0609013157894733,2.0968809881422605,2.5002161763512807,0.742815934746152,0.2381040438390551,0.4,0.0,0.20835134801191077,,,,,,,,,,,,0,3,,,
E6,d0_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,221.13664628903905,221.12345184459463,0.0,0.4059999999590218,221.13664628903905,synthetic_hourly,3,0,1.8,1.2,0.5,221.13664628903908,82.18712434210526,134.69784019974668,0.6516817471871276,3.5999999999999996,221.13664628903908,11.224820016645555,81.03790789473685,1.313532894736843,2.439179983354444,1.3033634943742551,0.7441420776872371,0.23722145308060982,0.8,0.0,0.2172272490261713,,,,,,,,,,,,0,3,,,
E6,d0_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,378.17283125,378.17283124999955,0.0,0.39000000001396984,378.17283125,synthetic_hourly,6,0,0.0,0.0,0.0,378.17283124999994,151.94883124999998,226.224,0.0,0.0,378.17283124999994,18.852,156.44537499999998,0.0,0.0,0.0,0.0,0.22707846558371864,1.0,0.0,0.0,,,,,,,,,,,,0,6,,,
E6,d0_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,338.9661088815789,338.9661088815789,0.0,0.4220000000204891,338.9661088815789,synthetic_hourly,6,0,3.6,0.0,0.0,338.966108881579,151.65210888157895,183.714,0.0,3.6,338.966108881579,15.309499999999998,159.06324342105262,4.547368421052632,5.472000000000001,0.0,0.0,0.23053079575501825,1.0,0.0,0.0,,,,,,,,,,,,0,6,,,
E6,d0_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,339.43901229005843,339.40512618141065,0.0,10.625,339.43901229056644,synthetic_hourly,6,0,0.0,2.4,0.5,339.4390122900585,153.91420747656795,179.69119857420162,2.2336062392888785,3.5999999999999996,339.4390122900585,14.974266547850135,159.7315062488426,3.2861312488426497,3.877733452103453,4.46721247857776,0.6740819426810046,0.2365959427041035,0.4,0.0,0.3722677065171243,,,,,,,,,,,,0,6,,,
E6,d0_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,337.9971646938166,337.9653059644579,0.0,1.062999999965541,337.9971646938166,synthetic_hourly,6,0,1.8,1.2,0.5,337.99716469381667,152.8805883630421,180.31873266500634,1.1978436657681997,3.5999999999999996,337.99716469381667,15.026561055417194,159.5144333873493,3.9345583873492926,4.690938944582753,2.3956873315363922,0.6887444260471353,0.23251900611923842,0.4,0.0,0.39928122185618514,,,,,,,,,,,,0,6,,,
E6,d0_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,922.17220625,922.1722062500007,0.0,0.734000000054948,922.17220625,synthetic_hourly,12,0,0.0,0.0,0.0,922.17220625,340.18120625,581.991,0.0,0.0,922.17220625,48.499249999999996,318.881125,0.0,0.0,0.0,0.0,0.23579730306695507,1.0,0.0,0.0,,,,,,,,,,,,0,12,,,
E6,d0_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,838.5078523026316,838.5078523026314,0.0,0.8439999999245629,838.5078523026316,synthetic_hourly,12,0,3.6,0.0,0.0,838.5078523026316,343.37885230263157,491.529,0.0,3.6,838.5078523026316,40.96075,325.79057236842107,7.578947368421053,8.208,0.0,0.0,0.23491399859654097,1.0,0.0,0.0,,,,,,,,,,,,0,12,,,
E6,d0_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,861.2137210642269,861.1283133483432,0.0,12.062999999965541,861.2137210642356,synthetic_hourly,12,0,0.0,2.4,0.5,861.213721064227,343.2140486853166,508.98814714297055,5.411525235939805,3.5999999999999996,861.213721064227,42.415678928580874,324.3953839733042,5.514258973302574,6.083571071418646,10.82305047187961,0.5899424422930899,0.24106167917834645,1.0,0.0,0.901920872581474,,,,,,,,,,,,0,12,,,
E6,d0_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,846.2569689824853,846.2502610095403,0.0,1.1559999999590218,846.2569689824853,synthetic_hourly,12,0,1.8,1.2,0.5,846.2569689824854,343.78644715511587,496.0338428538588,2.836678973510741,3.5999999999999996,846.2569689824854,41.336153571154895,325.436108463847,6.554983463847025,7.163096428845101,5.673357947021482,0.6097003861930721,0.2393139791246019,1.0,0.0,0.9455596576793204,,,,,,,,,,,,0,12,,,
E6,d0_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,1836.09760625,1836.0976062499983,0.0,1.375,1836.09760625,synthetic_hourly,24,0,0.0,0.0,0.0,1836.09760625,680.24860625,1155.849,0.0,0.0,1836.09760625,96.32075,637.7005,0.0,0.0,0.0,0.0,0.23789913908318705,1.0,0.0,0.0,,,,,,,,,,,,0,24,,,
E6,d0_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,1675.8615575657896,1675.8615575657893,0.0,1.7030000000959262,1675.8615575657896,synthetic_hourly,24,0,3.6,0.0,0.0,1675.8615575657893,686.1225575657894,986.139,0.0,3.6,1675.8615575657893,82.17824999999999,652.1006842105263,16.673684210526318,16.416,0.0,0.0,0.23938120587153744,1.0,0.0,0.0,,,,,,,,,,,,0,24,,,
E6,d0_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,1714.8859220394736,1714.8859220394736,0.0,2.422000000020489,1714.8859220394736,synthetic_hourly,24,0,0.0,2.4,0.5,1714.8859220394736,686.3622904605263,1024.521,0.40263157894736756,3.5999999999999996,1714.8859220394736,85.37675,648.8162894736842,11.115789473684211,10.944,0.8052631578947359,0.3920302410746454,0.23884130560176786,1.0,0.0,0.06710526315230256,,,,,,,,,,,,0,24,,,
E6,d0_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,1685.11038125,1685.1103812499998,0.0,3.2969999999040738,1685.11038125,synthetic_hourly,24,0,1.8,1.2,0.5,1685.1103812499998,687.7449865131579,992.895,0.8703947368421049,3.5999999999999996,1685.1103812499998,82.74125,651.4947368421052,13.894736842105264,13.680000000000001,1.74078947368421,0.4297480656973046,0.23988410711064503,1.0,0.0,0.2901315788990131,,,,,,,,,,,,0,24,,,
E6,d0_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,3672.1952125,3672.195212499993,0.0,2.859000000054948,3672.1952125,synthetic_hourly,48,0,0.0,0.0,0.0,3672.1952125,1360.4972125,2311.698,0.0,0.0,3672.1952125,192.6415,1275.401,0.0,0.0,0.0,0.0,0.23789913908421584,1.0,0.0,0.0,,,,,,,,,,,,0,48,,,
E6,d0_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,3348.956799342105,3348.956799342105,0.0,3.125,3348.956799342105,synthetic_hourly,48,0,3.6,0.0,0.0,3348.956799342105,1373.0787993421052,1972.278,0.0,3.6,3348.956799342105,164.35649999999998,1305.7171578947368,34.863157894736844,32.832,0.0,0.0,0.23928855189780102,1.0,0.0,0.0,,,,,,,,,,,,0,48,,,
